updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Wyoming,ocd-division/country:us/state:wv/county:wyoming,55,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Wood,ocd-division/country:us/state:wv/county:wood,848,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Wirt,ocd-division/country:us/state:wv/county:wirt,62,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Wetzel,ocd-division/country:us/state:wv/county:wetzel,113,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Webster,ocd-division/country:us/state:wv/county:webster,22,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Wayne,ocd-division/country:us/state:wv/county:wayne,189,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Upshur,ocd-division/country:us/state:wv/county:upshur,394,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Tyler,ocd-division/country:us/state:wv/county:tyler,253,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Tucker,ocd-division/country:us/state:wv/county:tucker,68,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Taylor,ocd-division/country:us/state:wv/county:taylor,181,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Summers,ocd-division/country:us/state:wv/county:summers,45,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Roane,ocd-division/country:us/state:wv/county:roane,174,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Ritchie,ocd-division/country:us/state:wv/county:ritchie,212,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Randolph,ocd-division/country:us/state:wv/county:randolph,138,,14121,,,2000
2015-10-09 21:51:11.739000,wv-2000-05-09-primary,2000-05-09 00:00:00,2000-05-09 00:00:00,primary,certified,False,U.S. President,,John McCain,,,,,R,,Raleigh,ocd-division/country:us/state:wv/county:raleigh,250,,14121,,,2000
